candidateId,nameNp,name,partyName,partyId,votes,gender,isWinner,fatherName,qualification,institution,address,spouseName,experience,code,CandidateID,AGE_YR
341705,पुस्कर कुमार अधिकारी,Puskara Kumara Adhikari,स्वतन्त्र,IND,8,M,False,नेत्र बहादुर अधिकारी,10+2,Nepal,दोलखा वैतेश्वर गाउँपालिका शितलवस्ती,,,3-दोलखा-1,341705,38
341431,महेन्द्र खड्का,Mahendra Khadka,स्वतन्त्र,IND,8,M,False,रमेश कुमार खड्का,Bachelor,Nepal,दोलखा तामाकोशी गाउँपालिका फेदि,,,3-दोलखा-1,341431,25
341648,भरत  कुमार  श्रेष्ठ,Bharata Kumara Shreshth,स्वतन्त्र,IND,7,M,False,कृष्ण  बहादुर  श्रेष्ठ,Bachelor,Nepal,दोलखा वैतेश्वर गाउँपालिका क्षत्रपा,भगवती   श्रेष्ठ,,3-दोलखा-1,341648,39
339722,रामकाजी लामा,Ramakaji Lama,स्वतन्त्र,IND,7,M,False,दल बहादुर तमाङ,Under SLC,Nepal,दोलखा भिमेश्वर नगरपालिका चोथाङ,राम माया तमाङ,,3-दोलखा-1,339722,49
341262,रिम बहादुर ओली,Rima Bahadura Oli,स्वतन्त्र,IND,5,M,False,ओकलाल  ओली,10+2,Nepal,दोलखा विगु गाउँपालिका नयाँघर,,,3-दोलखा-1,341262,33
340911,लुक दोर्जे शेर्पा,Luka Dorje Sherpa,स्वतन्त्र,IND,5,M,False,न्योदोर्जी  शेर्पा,10,Nepal,दोलखा जिरी नगरपालिका पोत्तले,सोमडोमा  शेर्पा,,3-दोलखा-1,340911,33
339325,सुमन थापा,Sumana Thapa,स्वतन्त्र,IND,5,M,False,तिर्थ बहादुर थापा,slc,nepal,दोलखा भिमेश्वर नगरपालिका गैराश्‍वारा,गीता भट्ट क्षेत्री (थापा),,3-दोलखा-1,339325,48
340091,कृष्ण हरी बुढाथोकी,Krishna Hari Budhathoki,राष्ट्रिय स्वतन्त्र पार्टी,2528,24808,M,True,गणेश बहादुर बुढाथोकी,Ph.D,त्रिभुवन वि.,रामेछाप मन्थली नगरपालिका ,सुजा  बुढाथोकी,वैकिङ्ग वित्तिय क्षेत्र सामाजिक मानवीय भूमिका अध्ययन अनुसन्धान,3-रामेछाप-1,340091,44
340239,माधव प्रसाद ढुंगेल,Madhav Prasad Dhungel,नेपाल कम्युनिष्ट पार्टी (एकीकृत मार्क्सवादी लेनिनवादी),2598,17609,M,False,Bodh Raj Dhungel,स्नाकोत्तर,त्रि.वि.,Ramechhap,Sarita Dhungel,,3-रामेछाप-1,340239,48
341939,राम चन्द्र खडका,Ram Chandra Khadka,नेपाली काँग्रेस,2583,16307,M,False,Bhakta Bahadur Khadka,स्नातक,त्रि.वि.,Ramechhap,Urmila Khadka,शिक्षण सामाजिक राजिनितिक,3-रामेछाप-1,341939,65
339706,श्याम कुमार श्रेष्‍ठ,Shyam Kumar Shrestha,नेपाली कम्युनिष्ट पार्टी,2557,13354,M,False,Tirtha Das Shrestha,M.A.,,Ramechhap,Tika Maya Shrestha,2048 सालदेखी राजनितिक सामाजिक क्षेत्रमा निरन्तर क्रियाशिल पार्टी केन्द्रीय कमिटिमा 13 वर्ष विभिन्न जिम्मेवारीमा रहेको,3-रामेछाप-1,339706,54
341242,दिप बहादुर योञ्जन,Dip Bahadur Yonjan,उज्यालो नेपाल पार्टी,2566,7201,M,False,Singh Bahadur Tamang,+2,,Ramechhap,,समाजसेवी सामाजिक अभियान्ता,3-रामेछाप-1,341242,42
340741,ढाल बहादुर खपाङ्गी मगर,Dhal Bahadur Khapangi Magar,श्रम संस्कृति पार्टी,2501,1336,M,False,Bhim Thapa,स्नातक,,Ramechhap,- - -,,3-रामेछाप-1,340741,37
339874,गोरे तामाङ,Gore Tamang,राष्ट्रिय प्रजातन्त्र पार्टी,2604,543,M,False,Thule Bahadur Tamang,साधारण,,Ramechhap,Rupa Maya Tamang,निर्माण व्यवसायी,3-रामेछाप-1,339874,60
340407,अर्जुन बहादुर थापा मगर,Arjun Bahadur Thapa Magar,राष्ट्रिय जनमोर्चा,2522,161,M,False,Min Bahadur Thapa Magar,साक्षर,,Ramechhap,Sant Maya Thapa Magar,,3-रामेछाप-1,340407,51
342126,यमुन बहादुर बस्नेत,Yamun Bahadur Basnet,नेपाल कम्युनिस्ट पार्टी (माओवादी),2526,156,M,False,Yagya Bahadur Basnet,slc,गौरी शंकर,Ramechhap,Kalpana Basnet,कानूनी राजनैतिक सामाजिक अनुभव,3-रामेछाप-1,342126,50
341413,बिरेन्द्र श्रेष्ठ,Birendra Shrestha,प्रगतिशील लोकतान्त्रिक पार्टी,2516,115,M,False,Indra Bahadur Shrestha,MAA-Phd M.Ed,त्रि.वि.,Ramechhap,Goma Shrestha,व्यवसाय समाजसेवा शिक्षणपेशा IT,3-रामेछाप-1,341413,43
340628,अरुण कार्की,Arun Karki,स्वतन्त्र,IND,98,M,False,Bhim Bahadur Karki,+2,श्री गौरीशंकर मा.वि.,Ramechhap,,,3-रामेछाप-1,340628,29
340907,यम बहादुर मोक्तान,Yam Bahadur Moktan,नेशनल रिपब्लिक नेपाल,2504,75,M,False,Singh Man Tamang,llm,,Ramechhap,Bimala Deula,,3-रामेछाप-1,340907,35
341491,सन्तोष घिमिरे,Santosh Ghimire,स्वतन्त्र,IND,61,M,False,Keshab Prasad Ghimire,+2,,Ramechhap,,,3-रामेछाप-1,341491,34
339396,केशरी श्रेष्‍ठ,Keshari Shrestha,नेपाल मजदुर किसान पार्टी,2578,56,F,False,Bhim Bahadur Shrestha,वि.एड,,Arghakhanchi,Umesh Lal Pradhan,,3-रामेछाप-1,339396,57
342376,विनोद घिसिङ,Binod Ghising,मंगोल नेशनल अर्गनाइजेसन,2511,56,M,False,Thulokanchha Tamang,एस एल सि,,Ramechhap,Dhanmaya Tamang,,3-रामेछाप-1,342376,35
341626,पदम बहादुर तामाङ,Padam Bahadur Tamang,आम जनता पार्टी(एकल चुनाव चिन्ह),2581,36,M,False,Bijule Tamang,एस एल सी,,Ramechhap,Purnima/Devi Tamang,शिक्षा राजनिति,3-रामेछाप-1,341626,46
341158,बाबु काँजी खड्का,Babu Kaji Khadka,स्वतन्त्र,IND,22,M,False,सन्त बहादुर खड्का,साधारण,,रामेछाप मन्थली नगरपालिका करमवोट,,,3-रामेछाप-1,341158,40
340281,धनेन्द्र कार्की,Dhanendra Karki,राष्ट्रिय स्वतन्त्र पार्टी,2528,16659,M,True,Tika Bahadur Karki,,,Sindhuli,,,3-सिन्धुली-1,340281,38
340576,प्रदिप कुमार कटुवाल क्षेत्री (के सी),Pradipa Kumara Katuvala Kshetri (ke Si),नेपाल कम्युनिष्ट पार्टी (एकीकृत मार्क्सवादी लेनिनवादी),2598,15875,M,False,रत्‍न बहादुर कटुवाल क्षेत्री (के सी),,,सिन्धुली फिक्कल गाउँपालिका माथिल्लो चनँटे,वाल कुमारी कार्की कटुवाल क्षेत्री (के सी),,3-सिन्धुली-1,340576,63
341357,उज्ज्वल प्रसाद वराल,Ujjvala Prasada Varal,नेपाली काँग्रेस,2583,15570,M,False,गंगा प्रसाद वराल,,,सिन्धुली कमलामाई नगरपालिका माथिल्लो रानिवास,समिता  कोईराला(बराल),,3-सिन्धुली-1,341357,59
340188,डेकेन्द्र प्रसाद सुवेदी,Dekendra Prasad Subedi,नेपाली कम्युनिष्ट पार्टी,2557,4708,M,False,Tek Prasad Subedi,,,Sindhuli,Yashoda Kumari Khahal (Subedi),,3-सिन्धुली-1,340188,56
340218,निम बहादुर मोक्तान,Nim Bahadur Moktan,श्रम संस्कृति पार्टी,2501,2596,M,False,Dudh Bahadur Moktan,,,Sindhuli,Hari Kumari Tamang,,3-सिन्धुली-1,340218,54
342362,मोति लाल तामाङ,Moto Lal Tamang,उज्यालो नेपाल पार्टी,2566,755,M,False,तिलक बहादुर तामाङ,,,सिन्धुली दुधौली नगरपालिका कुम्वीटार,धन कुमारी तामाङ,,3-सिन्धुली-1,342362,43
